true_label,predicted_label,reconstruction_error,phase1_anomaly
dos,normal,0.5605520773134895,0
normal,normal,0.0014808271285075153,0
r2l,normal,0.011854016292681244,0
probe,normal,0.2781375913047037,0
normal,normal,0.0018916267764218133,0
normal,normal,0.011538063613219017,0
normal,normal,0.002784718436116792,0
normal,normal,0.0018737997649431355,0
dos,dos,2.1235556452793496,0
dos,dos,2.417994170740592,0
normal,normal,0.0017081515022588825,0
normal,normal,0.011848811358629703,0
normal,normal,0.002080378569012884,0
dos,dos,2.8709995358430773,0
normal,normal,0.004437959818160364,0
normal,normal,0.0036158686178523695,0
dos,dos,3.2224357426862382,0
dos,dos,2.245175965545499,0
normal,normal,0.0024446283454682984,0
normal,normal,0.024577189759269768,0
r2l,normal,0.11427054292439749,0
normal,normal,0.024579554238007187,0
normal,normal,0.0025839566935072266,0
dos,normal,5.433532141854729,0
r2l,normal,0.011854016292681244,0
normal,normal,2.2101620268242423,0
normal,normal,0.015262248480871349,0
r2l,normal,0.12385790855383826,0
dos,dos,2.835811995050301,0
normal,normal,0.00261605565844553,0
normal,normal,0.06062094109609379,0
dos,dos,2.664617615513651,0
dos,normal,5.433532141854729,0
dos,normal,4.472206337842981,0
normal,normal,0.002814739616074239,0
normal,normal,0.002251148319555185,0
r2l,normal,0.12391833218679991,0
normal,normal,0.00244818612528561,0
normal,normal,0.025040620356059872,0
dos,normal,4.458136935428734,0
normal,normal,0.010366205482404658,0
r2l,normal,0.31046519162942604,0
dos,dos,1.554966009592435,0
dos,dos,1.4279389072047268,0
dos,normal,0.009621468370015443,0
dos,dos,2.26457350263297,0
dos,dos,2.473970507068751,0
probe,probe,4.6456087433846704,0
r2l,normal,0.12385792634922525,0
dos,dos,2.8055043716893078,0
dos,dos,0.002331983401805605,0
dos,dos,2.831811319796252,0
normal,normal,0.11434579482463514,0
dos,normal,4.410409083553943,0
normal,normal,0.009738257632559174,0
normal,normal,0.003238612010500361,0
probe,dos,0.8252258340095654,0
normal,normal,1.7159409123490086,0
dos,normal,0.5675157351948924,0
normal,normal,0.0025573604603989207,0
dos,dos,2.30945452204629,0
normal,normal,0.004391330974911029,0
dos,dos,2.7097767329819242,0
normal,normal,0.016433906145141817,0
r2l,normal,3.154100811005996,0
dos,normal,4.4102491487135405,0
dos,dos,1.5193884445387882,0
dos,dos,3.112110041940513,0
normal,normal,0.0014879265142506454,0
probe,ZERO-DAY,464.2914953266198,1
dos,dos,2.9906762490489207,0
normal,normal,0.011848811358629703,0
normal,normal,0.002718184415635306,0
normal,normal,0.0021367454428788276,0
dos,dos,3.6768215711273164,0
dos,dos,2.3034178865908568,0
dos,dos,2.674703786490936,0
r2l,normal,0.014066303694776015,0
normal,normal,1.65477895497129,0
dos,normal,0.41335035832177375,0
normal,normal,0.004168601117917216,0
probe,probe,3.0898573624768253,0
dos,normal,0.5024374078711196,0
dos,normal,6.765727715560218,0
dos,dos,2.622047376811159,0
dos,probe,2.8680212291685065,0
normal,normal,0.008550598828570151,0
normal,normal,0.001839827877690269,0
probe,probe,0.5003741537231506,0
dos,dos,2.3078958606046354,0
normal,normal,0.0011021724128055389,0
probe,probe,0.22035842886521181,0
r2l,normal,0.02458216035623384,0
normal,normal,0.024607980408285574,0
normal,normal,0.011833066580937522,0
dos,dos,2.6295225181954094,0
r2l,normal,0.646916530314417,0
dos,dos,2.4492358521872855,0
normal,normal,0.0025558376425354095,0
dos,dos,2.399548712008205,0
normal,normal,0.002582532356066066,0
normal,normal,0.0023338918785528523,0
dos,dos,2.176439173683363,0
normal,normal,0.019777954723824088,0
r2l,normal,0.11427054292439749,0
probe,probe,3.443962047258441,0
normal,normal,0.0021059814531372927,0
dos,dos,2.8537121479035803,0
probe,probe,0.5644788138144092,0
normal,normal,0.5050838117223166,0
dos,dos,2.9815032770351326,0
r2l,probe,0.11441763002490629,0
normal,normal,0.0018880287529550804,0
u2r,u2r,0.30444832652307985,0
probe,probe,0.6483646199332144,0
r2l,normal,3.1541040460005028,0
r2l,normal,0.12243158823071061,0
normal,normal,0.0010341223209707376,0
r2l,normal,0.14437503081089706,0
normal,normal,0.0023776703593321137,0
normal,normal,0.10857709706058165,0
normal,normal,0.24189953163842556,0
normal,normal,0.003059430628172217,0
normal,normal,0.0023314767988019225,0
dos,normal,4.4255899086274475,0
dos,dos,0.7255585278997239,0
normal,normal,0.005692041589866743,0
r2l,probe,0.1142923508306151,0
probe,probe,0.5110916098129001,0
dos,normal,4.456915463856588,0
normal,normal,2.237949951252897,0
dos,dos,20.872399494145302,0
dos,dos,2.9564818009722003,0
r2l,normal,0.1142662877775289,0
normal,normal,0.002747608661317833,0
normal,normal,0.002664563671057744,0
dos,dos,1.4946782669550362,0
dos,normal,0.5816044652831033,0
dos,dos,3.069748711301045,0
dos,dos,11.881397683076203,0
normal,normal,0.011175938640143783,0
normal,normal,0.11427050035018688,0
normal,normal,0.016543532724635403,0
dos,dos,6.829707674950202,0
normal,normal,0.0034980348820907374,0
normal,normal,0.11427056891657916,0
dos,normal,4.417207630164099,0
dos,dos,0.08420176162924979,0
dos,dos,3.091590070457663,0
normal,normal,0.001402167120511808,0
normal,normal,0.0027449381901017145,0
r2l,normal,0.3101204898859867,0
normal,normal,0.001631223588016804,0
dos,dos,2.898740816554548,0
dos,dos,0.09081881359241957,0
u2r,normal,0.22421799091425976,0
probe,ZERO-DAY,709.8139177409116,1
normal,normal,0.0013364489317817885,0
normal,normal,0.011833066580937522,0
dos,dos,2.7410312300142206,0
probe,probe,0.6946606586303942,0
dos,dos,0.18422582758735043,0
dos,dos,1.4343038596899005,0
dos,dos,1.444036717907177,0
normal,normal,0.0013281867922109232,0
normal,normal,0.0018745570838473106,0
normal,normal,0.08526955484703473,0
dos,dos,0.22233365546309092,0
dos,dos,2.656760349145419,0
dos,dos,2.259160783511529,0
dos,normal,5.433532141854729,0
probe,dos,0.9015742557730593,0
normal,normal,0.0027211494970294167,0
r2l,normal,0.12814928652677907,0
normal,normal,0.011498607259897946,0
dos,dos,2.2443611242926322,0
normal,normal,0.0031734223372937246,0
dos,dos,2.3329889668489145,0
r2l,normal,0.3106834747369385,0
normal,normal,0.0030720799634097683,0
dos,dos,11.881397683076203,0
normal,normal,0.00973851643033847,0
dos,dos,0.0025004532989830095,0
dos,normal,0.5198719740293201,0
dos,dos,2.741801401675731,0
probe,probe,3.7189878749544127,0
dos,dos,2.727361100321375,0
probe,probe,2.951088265038178,0
normal,normal,0.0019353174680362111,0
normal,normal,0.0031563276955979633,0
normal,normal,0.016565376896323116,0
probe,ZERO-DAY,709.5330395539618,1
dos,dos,0.0021315524392034593,0
dos,dos,2.4809778117415155,0
normal,normal,0.02208031453294834,0
dos,dos,2.8637523969699017,0
dos,dos,2.3547793555163827,0
dos,normal,10.228422754188905,0
normal,normal,0.01081366543383093,0
probe,normal,3.2615724807289763,0
dos,ZERO-DAY,260.24896788725675,1
dos,dos,1.0146824511190249,0
dos,dos,2.1337617422050648,0
dos,dos,0.0025584514334616526,0
dos,dos,4.853715377785863,0
normal,normal,2.210162084303151,0
normal,normal,0.09876901849479146,0
normal,normal,0.004268149929056524,0
probe,ZERO-DAY,463.99309897967527,1
dos,dos,11.881397683076203,0
r2l,probe,0.11451943121446524,0
normal,normal,0.003551414414904044,0
normal,normal,0.0022973782477001027,0
normal,normal,0.003218174627788902,0
r2l,normal,0.1238664922825861,0
dos,dos,11.862853393935845,0
dos,dos,2.632593995688248,0
normal,normal,0.16895232543390426,0
normal,normal,0.0023405561246489476,0
normal,normal,0.017885567193348714,0
normal,normal,0.0019350083961525925,0
normal,normal,0.0012313109551835117,0
probe,normal,9.44974651881084,0
probe,ZERO-DAY,709.8139177409116,1
normal,normal,0.011961802668554308,0
normal,normal,0.0020916754796630192,0
normal,normal,0.0025797730615998707,0
dos,normal,5.433532141854729,0
dos,dos,1.3772138983312578,0
normal,normal,0.004660319661190254,0
dos,normal,4.513772519579208,0
normal,normal,0.003234704837152765,0
dos,dos,2.7272176058913438,0
dos,dos,3.0014568933696495,0
dos,dos,2.109552886530919,0
dos,normal,0.009621468370015443,0
probe,probe,1.4320852025587285,0
dos,dos,2.429012533135193,0
dos,dos,0.0030789718674655493,0
normal,normal,0.0026617831874616916,0
normal,normal,0.0019203186924870875,0
normal,normal,0.002651494600220333,0
normal,normal,0.016436562936131348,0
normal,normal,0.016929716419853774,0
normal,normal,0.014264009459480422,0
dos,ZERO-DAY,263.6084177665443,1
r2l,normal,0.3108365101359531,0
dos,dos,0.20898049124543303,0
probe,probe,0.22035842886521181,0
probe,ZERO-DAY,464.2730207112874,1
r2l,normal,3.154114853753505,0
normal,normal,0.004408606969931545,0
r2l,normal,0.3563603126215334,0
dos,dos,3.0018548368184277,0
dos,dos,1.7438971903108786,0
dos,normal,0.009621468370015443,0
dos,dos,2.374977389573815,0
normal,normal,2.1796347150406787,0
normal,normal,0.002860576143563836,0
dos,dos,3.0123817739488303,0
dos,dos,2.6960706100114806,0
normal,normal,0.0018583195065233898,0
probe,probe,0.7512957756299593,0
u2r,normal,0.6468511281601298,0
normal,normal,0.05853720550670613,0
normal,normal,0.010948002370135552,0
probe,dos,9.671365959426405,0
dos,normal,4.311223172219313,0
normal,normal,0.0011440078033911605,0
normal,normal,0.011552238400626308,0
normal,normal,0.0010291975745153345,0
dos,dos,0.16631499029793304,0
normal,normal,0.009548871601451183,0
normal,normal,0.0029210131985464237,0
dos,dos,2.3698490574125803,0
normal,normal,0.0023497016532642127,0
normal,normal,0.0015296330581159115,0
r2l,normal,0.12385794559270125,0
normal,normal,0.011939117224220126,0
normal,normal,2.2205107768130525,0
normal,normal,0.0010725326226521065,0
normal,normal,0.0031723104013744586,0
normal,normal,0.002888797056807481,0
r2l,normal,0.014066303694776015,0
normal,normal,0.0010514447488312595,0
dos,normal,0.35783577279245216,0
probe,probe,0.6588038723195501,0
r2l,normal,0.12386657238653327,0
dos,dos,2.4132656134698887,0
dos,dos,3.2211549248884452,0
normal,normal,0.011875073223607082,0
normal,normal,0.002597490593178016,0
normal,normal,0.0022141164150564414,0
normal,normal,0.0010308312537112597,0
dos,normal,0.009533178744849867,0
dos,normal,0.3252277311273764,0
dos,normal,4.4234955583466204,0
r2l,normal,0.12385809871827246,0
r2l,normal,0.11427056891657916,0
normal,normal,2.2239796221337547,0
dos,dos,3.350365669265886,0
dos,dos,2.4015903513877332,0
normal,normal,0.02457703260268683,0
normal,normal,0.1142662877775289,0
dos,dos,3.340743903084444,0
dos,dos,3.196472861548744,0
normal,normal,0.14437502735683658,0
normal,normal,0.2045022212108563,0
dos,normal,0.009533178744849867,0
dos,normal,4.47091414719292,0
probe,normal,0.27817746080124317,0
normal,normal,0.0068055528388222255,0
normal,normal,0.002049584510982586,0
normal,normal,0.002659002502743636,0
probe,probe,0.6013521945479218,0
dos,dos,3.1181071330651164,0
normal,normal,2.2379501501435204,0
normal,normal,0.011939117224220126,0
dos,dos,0.18896803196943343,0
probe,ZERO-DAY,709.8139177409116,1
dos,dos,2.6078383923298296,0
normal,normal,0.060265593735607755,0
normal,normal,0.009737540048687298,0
normal,normal,0.06053873942204893,0
r2l,normal,0.014180305569510769,0
probe,probe,0.23180129553756568,0
dos,normal,0.47286374283220156,0
dos,probe,2.457619368035517,0
r2l,normal,0.014066303694776015,0
probe,dos,0.8251125819088649,0
normal,normal,0.010624788241891994,0
probe,probe,0.6130606491408067,0
dos,probe,2.875598854731708,0
probe,ZERO-DAY,457.34148700170135,1
probe,probe,0.22035842886521181,0
normal,normal,0.0017524340125717613,0
dos,dos,1.672978180103345,0
probe,probe,1.6674486195994593,0
dos,normal,0.57311553170998,0
dos,normal,0.00962146987003637,0
dos,normal,0.324028923498006,0
dos,dos,3.7261560607264066,0
normal,normal,0.0026149906288208138,0
dos,dos,2.444542009403777,0
dos,dos,0.00233198570606859,0
normal,normal,0.0021225921659805383,0
normal,normal,0.0023884255734568783,0
dos,normal,0.311657649641184,0
dos,dos,1.9079655074123103,0
dos,dos,1.2404028194516306,0
normal,normal,0.0028827467407794194,0
normal,normal,0.0017210293023710353,0
normal,normal,0.1142662877775289,0
normal,normal,0.009737783221090571,0
dos,dos,1.9034733052707964,0
dos,normal,0.4756132485498242,0
dos,dos,0.09778358369735583,0
probe,probe,0.6787017265938226,0
normal,normal,0.0021936020806136067,0
dos,dos,3.403428396715592,0
normal,normal,0.0026652194988344958,0
normal,normal,0.0013013560552693623,0
normal,normal,0.010829052691757138,0
r2l,normal,0.11669171118680359,0
dos,normal,5.433532141854729,0
dos,dos,1.1241695004093606,0
dos,dos,1.3936626104156777,0
normal,normal,0.001489888156531269,0
normal,normal,0.003157944423058317,0
dos,dos,2.853368103977708,0
r2l,normal,0.12384934885265998,0
normal,probe,0.28710485575082373,0
dos,dos,2.612315624133975,0
dos,dos,4.471162965533993,0
normal,normal,0.0015166343352010804,0
normal,normal,0.0030307089917915135,0
normal,normal,0.11429524086616048,0
normal,normal,0.001499338160240442,0
dos,ZERO-DAY,342.8130139747099,1
r2l,normal,0.12385794559270125,0
r2l,normal,0.12385810696851052,0
normal,normal,0.009737800309269238,0
normal,normal,0.006969628505025377,0
dos,dos,0.08020623522231053,0
r2l,normal,3.154103475258191,0
normal,normal,0.002657270900103516,0
dos,dos,1.6536472866550431,0
normal,dos,0.3529711315763692,0
normal,normal,0.006155453335392603,0
dos,dos,2.6861261593530608,0
dos,dos,2.156580412564456,0
dos,dos,3.052116718743149,0
dos,dos,2.7671848266533576,0
normal,normal,0.002363794766580739,0
u2r,normal,0.6468511281601298,0
r2l,normal,0.12385801952568483,0
normal,normal,0.0010970348903529676,0
dos,dos,2.792689988632325,0
dos,dos,3.0461832977892036,0
normal,normal,0.011847282333060906,0
dos,dos,0.00233198570606859,0
dos,normal,0.009736914662868012,0
probe,ZERO-DAY,709.8139159674911,1
dos,dos,2.954401518232866,0
normal,probe,0.38231715656999166,0
normal,normal,0.0016807635642444429,0
u2r,normal,0.270155908292711,0
r2l,normal,3.1541050751949764,0
normal,normal,0.06026576989357818,0
normal,normal,0.00213694642686471,0
dos,dos,4.495234176903611,0
dos,dos,2.7418701832247385,0
probe,normal,9.636344998767111,0
dos,dos,0.20382071412413136,0
normal,normal,2.2239801076429466,0
r2l,normal,3.154104929667165,0
probe,ZERO-DAY,458.6410652279828,1
normal,normal,0.0016181755011281697,0
r2l,normal,3.15410457083196,0
normal,normal,0.060390218823501284,0
dos,dos,2.031138550067744,0
dos,dos,3.571055848461182,0
normal,normal,0.008863828037090972,0
normal,normal,0.001166648460466251,0
normal,normal,0.012532560178523286,0
dos,dos,2.205159452067035,0
normal,normal,0.003308594916095418,0
dos,normal,4.399685052952657,0
u2r,normal,0.6468511281601298,0
probe,probe,1.4582945121789972,0
normal,normal,0.00978215286030471,0
normal,normal,0.016518226787267127,0
probe,probe,2.723091762348861,0
dos,dos,0.07949599552922727,0
dos,dos,1.479356939968253,0
dos,dos,2.387386037337012,0
normal,normal,0.02457716063622407,0
probe,dos,4.241783048016742,0
normal,normal,0.0018555644953099305,0
dos,dos,1.4808481086848129,0
normal,normal,0.0010540424041382377,0
normal,normal,0.011843280870793354,0
normal,normal,0.009738360506035567,0
normal,normal,0.004610481062790644,0
u2r,normal,0.2760877557330627,0
normal,normal,0.002712915961834528,0
dos,normal,0.49122861494844156,0
r2l,normal,3.1541047980319026,0
normal,normal,0.0010950867363387605,0
normal,normal,2.2379500598663107,0
probe,probe,0.5125125226569244,0
normal,normal,0.0029227390917147497,0
dos,normal,0.009533178744849867,0
probe,ZERO-DAY,461.346446735946,1
dos,dos,1.5321779552905976,0
normal,normal,0.004382366313370524,0
normal,normal,0.002550033633005487,0
dos,dos,2.737877782752477,0
dos,dos,2.9431321343954537,0
r2l,probe,0.1144176192321583,0
dos,dos,2.0945391995420692,0
dos,probe,2.78551331437243,0
r2l,normal,3.1541047980319026,0
dos,dos,0.20975653411249864,0
normal,normal,0.003529080615065164,0
normal,normal,0.002698065748594181,0
dos,dos,2.0459271036343445,0
normal,normal,0.0011592659918820143,0
dos,dos,1.1785221328108157,0
normal,normal,0.007740140025354385,0
dos,dos,1.3431986953965829,0
dos,dos,1.0794510148057963,0
normal,normal,0.0011698841278159542,0
r2l,normal,3.15410457083196,0
r2l,normal,0.12385802700077277,0
probe,probe,3.5731095441745384,0
dos,dos,2.685141360846145,0
dos,dos,3.0270785871108976,0
probe,normal,9.446970192367989,0
dos,normal,0.5042078482598199,0
normal,normal,0.0024244270669536642,0
dos,dos,3.423009305162536,0
r2l,normal,0.011963805019981026,0
probe,normal,0.5179182258154374,0
dos,dos,2.3619677081154564,0
dos,normal,0.47364772274950795,0
r2l,normal,0.11427056891657916,0
probe,dos,4.241783048016742,0
probe,probe,1.629725489737978,0
probe,ZERO-DAY,464.30999907806125,1
probe,probe,1.6674486195994593,0
r2l,probe,0.11434154286469056,0
normal,normal,0.010742249060288011,0
normal,normal,0.002331346161693839,0
normal,normal,0.002504735153109167,0
normal,normal,0.01042176575325715,0
normal,normal,0.0026256967279615438,0
normal,normal,0.009767650243594255,0
dos,normal,4.406443985366344,0
normal,normal,0.0026082638571678866,0
dos,dos,2.3440249720335378,0
probe,probe,2.580892685183521,0
dos,dos,0.7914006673386326,0
dos,dos,3.1782175154260064,0
dos,normal,4.46919694417322,0
normal,normal,0.11668275437437338,0
normal,normal,0.2859570535493405,0
normal,normal,0.012215969095265138,0
dos,dos,2.8803177643216062,0
probe,probe,0.708406884475466,0
normal,probe,0.5220466747077532,0
probe,probe,3.443962047258441,0
normal,normal,0.01971341098936767,0
dos,normal,5.433532141854729,0
dos,ZERO-DAY,456.488208557462,1
dos,dos,1.7980400386945503,0
normal,probe,0.5396421698084782,0
normal,normal,0.0010636880990929503,0
dos,dos,2.540417760463703,0
dos,normal,0.0011614326042051826,0
dos,dos,2.850397946933901,0
u2r,normal,0.6468511281601298,0
dos,dos,2.4597853641283005,0
normal,normal,0.0028605323739054433,0
normal,normal,0.011010787910413935,0
dos,dos,2.895450267690947,0
normal,normal,0.01188102569609126,0
normal,normal,0.001649616832616826,0
probe,probe,3.4297061531870985,0
normal,normal,0.009738438516569725,0
dos,dos,11.86285350396991,0
